,tweet,category,class
18887, Your iPad raised your kid to be a giant pussy Good job ,offensive_lang,1
18888, These hoes really would sit in your face and act like they puttin the world in the relationship been fuckin off the whole ,offensive_lang,1
18889, guns are fucking corny put down your assault rifles and knuckle up i wanna go hand to hand with all the NRA pussy ass spoke ,offensive_lang,1
18890, not just cause of hoes go to jail cause of fucking up hoes bloody n making them call you head honcho,hate_speech,0
18891, Lmaooo Friday After Next You like that yo son's a fag ,hate_speech,0
18892, Momma said no pussy cats inside of my dog house ,offensive_lang,1
18893, Not a FOB fan nor in the know But Fuck you fatty is a poor argument for anything after 5th ,offensive_lang,1
18894, Never hurt your Girlfriend to make a hoe happy djmemphis10,offensive_lang,1
18895, stupid ignorant bitch Stopped by Chick fil A in The Woodlands to support a great business ,offensive_lang,1
18896, I gave my number to this bad ass bitch a few days ago She said I'll call you when I make it home I'm starting to think tha ,offensive_lang,1
18897, if your sis is a bitch brother is a jerk leave 'em both alone and continue with your work Q Tip,offensive_lang,1
18898, GamePlan 1 Eat the pussy 2 Beat the pussy up 3 Apologize to the pussy by eating it again because it's so good ,offensive_lang,1
18899, I want to take the time tonight to acknowledge all of the ex hoes,offensive_lang,1
18900, She used to be more fun as a hoe this new you is to positive,offensive_lang,1
18901, I'm mature enough to eat pussy when it's time too eating ass is just disrespect ,offensive_lang,1
18902, ya bitches luv throwing bread crumbs on the ground and complain about the pigeons who come flocking towards ya,offensive_lang,1
18903, You know you're ugly when an ape was chosen as a man crush and you've never been ,neither,2
18904, This bitch come up and pull her titty out What do you do the more the merrie ,offensive_lang,1
18905, This nigga jerry room smell like bad pussy ,offensive_lang,1
18906, Salute to Derek jetter Best Yankee ever ,neither,2
18907, Dont fucks with u hoe,offensive_lang,1
18908, when kanye said mayonnaise colored benz i push miracle whips ,neither,2
18909, any favorites off yellow album all of it theperfectanswer ,neither,2
18910, I do know one thing tho bitches they come go ,offensive_lang,1
18911, niggas gon talk bitches gon hate ,offensive_lang,1
18912, brendon urie must make other boys feel like trash,neither,2
18913, Am I the only one Tht see these hoes pattern They stop tweet for 3 to 4 weeks and come bac with the same love tweets bout ,offensive_lang,1
18914, Ross got Amber Rose naked these hoes ain't loyal wiz that ain't Amber Rose tho,offensive_lang,1
18915, bell hooks is bored by Nikki Minaj thinks pussy is old hat I'm bored by her old hat ass pop critiques ,offensive_lang,1
18916, Do I get to pick the actress who portrays me on Unsolved Mysteries when the police find the remains of the bitch who ca ,offensive_lang,1
18917, I just wanna pimp these hoe Ride Rarri's,offensive_lang,1
18918, Jay I think once someone has Alzheimer's suffers from alcoholism and is mildly retarded people shouldn't mak ,neither,2
18919, launches sack s of burning medical waste into the side of someones house for having a bird feeder on their porch Fucking Bird ,offensive_lang,1
18920, ah i can smell it its just about ready opens the oven up and pulls out a sshitty burnt up ritz cracker my perfect boy's lu ,offensive_lang,1
18921, hoo boy these guinea pigd love to shit shouldn't have ordered the full dozen,offensive_lang,1
18922, night time falls im corie latin now a man of intrigue i place a bird feather into my glass of scotch and i never do posts ab ,neither,2
18923, bitches fwu when they wanna ha na bitch not over here,offensive_lang,1
18924, it looks like he's wearing a trash bag,neither,2
18925, Don't curve the man today in whom you may need to eat your pussy tomorrow,offensive_lang,1
18926, Real He eats your pussy until u nut So why u can't return the favor ,offensive_lang,1
18927, Top 5 Thot Tattoos 1 dream catchers 2 bird feathers 3 inspirational quotes that they dont live by 4 animal p ,neither,2
18928, And if you aint a hoe GET UP OUT MY TRAPHOUSEEEE ,offensive_lang,1
18929, 7th grade bitches 3 ,offensive_lang,1
18930, dont mind me im just over here tryin to teach ur bitch how to dougie,offensive_lang,1
18931, my new years resolution is to fuck ur bitch 2014 times,offensive_lang,1
18932, You sure do have a pretty face for a cripple,neither,2
18933, And I don't have any confidence NONWHATSOEVER in you Barack You're the sole reason why this country is in thi ,neither,2
18934, HowToGetAGirl do not and I repeat DO NOT refer to her as your bitch ,offensive_lang,1
18935, violet needs service to get texts from hoes ,offensive_lang,1
18936, pussy ass nigga ,offensive_lang,1
18937, for real this game is pub trash let's do drugs and get smashed,neither,2
18938, You assholes know that referring to a girl as bitch doesn't make your dick any bigger right ,hate_speech,0
18939, rivvv tn no bailing pussies,offensive_lang,1
18940, Why y'all doing the ALS challenge if y'all not gonna donate Cuz we don't 10k Tiger Blood to donate unlike Charlie ,neither,2
18941, Eagles 5hrs till the birds kick some ass bleedgreen,neither,2
18942, bro you just made me want that ho even more what year ,offensive_lang,1
18943, lol my credit ain't no where near good but I know the right man for the job that ho nice though ,neither,2
18944, I done had EVERYTHING you hoes ever wanted s o to MY DADDY Nigga w the MONEY ,offensive_lang,1
18945, if melo go to the bulls they still gon be trash unless melo get special privileges allowin him 2play in a allstar uniform,neither,2
18946, lifes a bitch,offensive_lang,1
18947, This Jimmy Fallon Prank of getting NY Yankees fans to boo Robinson Cano is amazing via,neither,2
18948, Make sure you take your rage out on unsuspecting targets today I chose a stapler and that bitch had it coming ,offensive_lang,1
18949, I completely lost my mind if you find it go ahead and keep it bitch,offensive_lang,1
18950, Jimmy Graham is one ugly son of a bitch,offensive_lang,1
18951, I wish a bitch would tell me something that I don't know about MY nigga girlboo,offensive_lang,1
18952, doggpound never left hip hop fans just turned into hoes Literally ratchet broads that pretend to like baske ,offensive_lang,1
18953, dreamt i was in a trash bag btw ,neither,2
18954, yea but cotto was frustrated n didnt wanna go on and like a bitch he left the ring as soo ,offensive_lang,1
18955, i see you guys kicked this long haired faggot out your lil video game team,offensive_lang,1
18956, so you gonna believe me a cripple or a fuckn hippo ,offensive_lang,1
18957, I can see moose rockin himself back n forth in a corner of n empty room with his faggot hair all in his face sayin 2 himse ,offensive_lang,1
18958, I still laugh at maniac being scared of needles i bet he was crying like a bitch when he got his gay ass tat,offensive_lang,1
18959, Wouldn't mind driving up to ghetto ass chula vista just to slap the shit out of gyro and watch him stand there and just ta ,offensive_lang,1
18960, Two Jihadis Arguing Over Stolen M M's Will Make Your Day ,neither,2
18961, You bummy hoes can't do this ur right sis Most I do is splash some peppermint soap on it Other shit ain't necessary ,offensive_lang,1
18962, When you clam up my survival instinct is to kick the door shut,neither,2
18963, flappy bird make me just smash my phone into my face,neither,2
18964, Hover parents are the ones who bitch the most about their children's dependence ,offensive_lang,1
18965, Its 3am And your man is with his other bitch A computer And you really cannot fucking compete ,offensive_lang,1
18966, It's novEMINEMber bitch Eminem Artist Of The Year AMAs ,offensive_lang,1
18967, Quit hoggin the blunt bitch ,offensive_lang,1
18968, I be catchin bitches while bitches be catchin feelings,offensive_lang,1
18969, Don't put the pussy on a pedestal homie,offensive_lang,1
18970, Kills me when bitches have a different REAL life MCM every damn Monday lmao WhoRaisedYou ,offensive_lang,1
18971, Allen West The Slippery slope of Obama's constitutional contempt PJNET CCOT,neither,2
18972," Where are They Now Fads Doc Martens enjoying anal sex Girbaud Posers wiggers fake bangers Now accountants
Jncos Domin ",offensive_lang,1
18973, burn forever bitch ,offensive_lang,1
18974, The ones we really like we can't get But if you got the one you really like then you a lucky bitch ,offensive_lang,1
18975, Girl ugly denna hoe what's this then ,offensive_lang,1
18976, idc how cute you are that shit dont matter if you got a trash personality ,offensive_lang,1
18977, Hot off the press here s Todd McShay s first post Combine NFL mock draft including a new No 1 ,neither,2
18978, When the Yanks and Sox get together things usually go smoothly ,neither,2
18979, Money is the baddest bitch I know,offensive_lang,1
18980, When the pussy so good you can't pull out Ever ,offensive_lang,1
18981, if u got cotton mouth u can eat my pussy,offensive_lang,1
18982, porno hoes funny af bc they'll still be like u like this tight ass pussy even tho the dude been fucking for 45 minutes w ,offensive_lang,1
18983, u still in ur feelings and he in some new pussy,offensive_lang,1
18984, Fuck all the skinny bitches NeverForget ,offensive_lang,1
18985, Before covering up IRS misdeeds creepy little leprechaun John Koskinen cooked the books for Teamsters Freddie Mac ,offensive_lang,1
18986, I have an embarrassment of bitches,offensive_lang,1
18987, Sitting pretty makes bitches mad pretty much,offensive_lang,1
18988, Nosey ass hoes I hate em Always finding shit but can't find a man to date em ,offensive_lang,1
18989, A monkey with a mustache by Thomas Kienzle ,neither,2
18990, she's covering half of her face and she's still more prettier than all of you hoes skndndnddnd ,offensive_lang,1
18991, My friends the 2014 Malibu has the legroom and ventilation necessary for professional pussy eating Visit your Chevy d ,offensive_lang,1
18992, i just found out that marehood is code for horse pussy brony mlp ,offensive_lang,1
18993, Bitches talking bout dey bout ta chill out on going out you bitches just saying dat cause its getting cold and u bitches d ,offensive_lang,1
18994, sings Careless Whisper to broken 7 year old flip flop on the way to the trash,neither,2
18995, nah go talk to ur hoes since u dont wanna text back n shit ,offensive_lang,1
